,DB ID,Wrestler,Opponent,Second,Score,Action,Successful,Technique,Defense,Flag,Author,Status
195,982828,Abdellatif Mohamed Ahmed MOHAMED,Alin ALEXUC CIURARIU,04:37,1,Passivity,1,From passivity,0,,Sebine,Completed
196,982828,Abdellatif Mohamed Ahmed MOHAMED,Alin ALEXUC CIURARIU,03:41,1,Protection zone,1,From passivity,0,,Sebine,Completed
197,982828,Abdellatif Mohamed Ahmed MOHAMED,Alin ALEXUC CIURARIU,02:06,1,Passivity,1,From passivity,0,,Sebine,Completed
198,985089,Abdellatif Mohamed Ahmed MOHAMED,Anas LAMKABBER,05:41,2,To go behind,1,Arm drag,0,,Sebine,Completed
199,985089,Abdellatif Mohamed Ahmed MOHAMED,Anas LAMKABBER,05:31,2,Roll,1,Roll from parter,0,,Sebine,Completed
200,985089,Abdellatif Mohamed Ahmed MOHAMED,Anas LAMKABBER,02:16,1,Passivity,1,From passivity,0,,Sebine,Completed
201,985089,Abdellatif Mohamed Ahmed MOHAMED,Anas LAMKABBER,02:04,1,Protection zone,1,From passivity,0,,Sebine,Completed
202,985089,Abdellatif Mohamed Ahmed MOHAMED,Anas LAMKABBER,01:12,2,To go behind,1,Arm drag,0,,Sebine,Completed
203,985091,Abdellatif Mohamed Ahmed MOHAMED,Hichem KOUCHIT,05:49,2,To go behind,1,Arm drag,0,,Sebine,Completed
204,985091,Abdellatif Mohamed Ahmed MOHAMED,Hichem KOUCHIT,05:30,2,Takedown,1,Bodylock,0,,Sebine,Completed
205,985091,Abdellatif Mohamed Ahmed MOHAMED,Hichem KOUCHIT,04:29,1,Passivity,1,From passivity,0,,Sebine,Completed
206,985091,Hichem KOUCHIT,Abdellatif Mohamed Ahmed MOHAMED,03:47,0,Takedown,0,Headlock throw,1,,Sebine,Completed
207,985091,Abdellatif Mohamed Ahmed MOHAMED,Hichem KOUCHIT,03:33,1,Protection zone,1,From passivity,0,,Sebine,Completed
208,985091,Hichem KOUCHIT,Abdellatif Mohamed Ahmed MOHAMED,03:23,0,Takedown,0,Whizzer throw,1,,Sebine,Completed
209,985091,Abdellatif Mohamed Ahmed MOHAMED,Hichem KOUCHIT,03:07,2,To go behind,1,Arm drag,0,,Sebine,Completed
210,985093,Abdellatif Mohamed Ahmed MOHAMED,Amine GUENNICHI,04:35,1,Passivity,1,From passivity,0,,Sebine,Completed
211,985093,Abdellatif Mohamed Ahmed MOHAMED,Amine GUENNICHI,03:52,0,Takedown,0,Whizzer throw,1,,Sebine,Completed
212,985093,Abdellatif Mohamed Ahmed MOHAMED,Amine GUENNICHI,03:21,1,Protection zone,1,From passivity,0,,Sebine,Completed
213,985093,Abdellatif Mohamed Ahmed MOHAMED,Amine GUENNICHI,03:04,1,Penalty,1,Penalty,0,,Sebine,Completed
214,985093,Abdellatif Mohamed Ahmed MOHAMED,Amine GUENNICHI,02:00,1,Passivity,1,From passivity,0,,Sebine,Completed
215,992194,Abdellatif Mohamed Ahmed MOHAMED,Paul Baltazar MORALES BOJORQUEZ,05:07,1,Protection zone,1,From passivity,0,,Sebine,Completed
216,992194,Paul Baltazar MORALES BOJORQUEZ,Abdellatif Mohamed Ahmed MOHAMED,05:04,0,Takedown,0,Whizzer throw,1,,Sebine,Completed
217,992194,Abdellatif Mohamed Ahmed MOHAMED,Paul Baltazar MORALES BOJORQUEZ,05:03,1,Protection zone,1,From passivity,0,,Sebine,Completed
218,992194,Abdellatif Mohamed Ahmed MOHAMED,Paul Baltazar MORALES BOJORQUEZ,04:27,2,To go behind,1,To go behind,0,,Sebine,Completed
219,992194,Abdellatif Mohamed Ahmed MOHAMED,Paul Baltazar MORALES BOJORQUEZ,03:56,2,Takedown,1,Whizzer throw,0,,Sebine,Completed
220,992194,Abdellatif Mohamed Ahmed MOHAMED,Paul Baltazar MORALES BOJORQUEZ,02:53,0,To go behind,0,Arm drag,1,,Sebine,Completed
221,992194,Abdellatif Mohamed Ahmed MOHAMED,Paul Baltazar MORALES BOJORQUEZ,02:20,2,Takedown,1,Takedown,0,,Sebine,Completed
222,992186,Riza KAYAALP,Abdellatif Mohamed Ahmed MOHAMED,04:41,1,Passivity,1,From passivity,0,,Sebine,Completed
223,992186,Riza KAYAALP,Abdellatif Mohamed Ahmed MOHAMED,04:31,2,Roll,1,Roll from parter,0,,Sebine,Completed
224,992186,Riza KAYAALP,Abdellatif Mohamed Ahmed MOHAMED,04:28,2,Roll,1,Roll from parter,0,,Sebine,Completed
225,992186,Riza KAYAALP,Abdellatif Mohamed Ahmed MOHAMED,04:19,2,Roll,1,Roll from parter,0,,Sebine,Completed
226,992186,Abdellatif Mohamed Ahmed MOHAMED,Riza KAYAALP,02:18,1,Passivity,1,From passivity,0,,Sebine,Completed
227,992186,Abdellatif Mohamed Ahmed MOHAMED,Riza KAYAALP,01:35,0,To go behind,0,Arm drag,1,,Sebine,Completed
228,992186,Abdellatif Mohamed Ahmed MOHAMED,Riza KAYAALP,01:17,1,Protection zone,1,From passivity,0,,Sebine,Completed
229,992177,Abdellatif Mohamed Ahmed MOHAMED,Heiki NABI,04:51,1,Passivity,1,From passivity,0,,Sebine,Completed
230,992177,Abdellatif Mohamed Ahmed MOHAMED,Heiki NABI,03:06,0,To go behind,0,To go behind,1,,Sebine,Completed
231,992177,Abdellatif Mohamed Ahmed MOHAMED,Heiki NABI,02:19,1,Passivity,1,From passivity,0,,Sebine,Completed
232,992175,Abdellatif Mohamed Ahmed MOHAMED,Lingzhe MENG,04:41,1,Passivity,1,From passivity,0,,Sebine,Completed
233,992175,Abdellatif Mohamed Ahmed MOHAMED,Lingzhe MENG,03:55,1,Protection zone,1,From passivity,0,,Sebine,Completed
234,992175,Abdellatif Mohamed Ahmed MOHAMED,Lingzhe MENG,02:05,1,Passivity,1,From passivity,0,,Sebine,Completed
235,992175,Lingzhe MENG,Abdellatif Mohamed Ahmed MOHAMED,00:50,1,Protection zone,1,From passivity,0,,Sebine,Completed
236,992175,Lingzhe MENG,Abdellatif Mohamed Ahmed MOHAMED,00:06,1,Protection zone,1,From passivity,0,,Sebine,Completed
237,938642,Akzhol MAKHMUDOV,Ahmad Mahmoud Ahmed DAHSHAN,05:10,2,Takedown,1,Arm throw,0,,Zuleyxa,Completed
238,938642,Ahmad Mahmoud Ahmed DAHSHAN,Akzhol MAKHMUDOV,04:45,0,Takedown,0,Headlock throw,1,,Zuleyxa,Completed
239,938642,Akzhol MAKHMUDOV,Ahmad Mahmoud Ahmed DAHSHAN,04:44,0,To go behind,0,To go behind,1,,Zuleyxa,Completed
240,938642,Akzhol MAKHMUDOV,Ahmad Mahmoud Ahmed DAHSHAN,03:43,4,Takedown,1,Headlock throw,0,,Zuleyxa,Completed
241,938642,Ahmad Mahmoud Ahmed DAHSHAN,Akzhol MAKHMUDOV,03:42,2,To go behind,1,Arm drag,0,,Zuleyxa,Completed
242,938642,Akzhol MAKHMUDOV,Ahmad Mahmoud Ahmed DAHSHAN,03:31,0,Takedown,0,Headlock throw,1,,Zuleyxa,Completed
243,938642,Akzhol MAKHMUDOV,Ahmad Mahmoud Ahmed DAHSHAN,03:18,2,To go behind,0,Arm drag,1,,Zuleyxa,Completed
244,938642,Akzhol MAKHMUDOV,Ahmad Mahmoud Ahmed DAHSHAN,03:08,4,Takedown,1,Bodylock,0,,Zuleyxa,Completed
245,938638,Akzhol MAKHMUDOV,Kuldeep MALIK,05:18,0,Takedown,0,Headlock throw,1,,Zuleyxa,Completed
246,938638,Akzhol MAKHMUDOV,Kuldeep MALIK,04:49,4,Takedown,1,Lateral drop throw,0,,Zuleyxa,Completed
247,938638,Akzhol MAKHMUDOV,Kuldeep MALIK,04:41,4,Takedown,1,Bodylock,0,,Zuleyxa,Completed
248,938634,Akzhol MAKHMUDOV,Tomohiro INOUE,04:41,0,Takedown,0,Arm throw,1,,Zuleyxa,Completed
249,938634,Akzhol MAKHMUDOV,Tomohiro INOUE,03:58,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
250,938634,Akzhol MAKHMUDOV,Tomohiro INOUE,03:50,4,Takedown,1,Bodylock,0,,Zuleyxa,Completed
251,938634,Akzhol MAKHMUDOV,Tomohiro INOUE,03:42,0,Roll,0,Roll from parter,1,,Zuleyxa,Completed
252,938634,Akzhol MAKHMUDOV,Tomohiro INOUE,03:20,0,Takedown,0,Arm spin,1,,Zuleyxa,Completed
253,938634,Akzhol MAKHMUDOV,Tomohiro INOUE,02:39,2,To go behind,1,To go behind,0,,Zuleyxa,Completed
254,938629,Demeu ZHADRAYEV,Akzhol MAKHMUDOV,05:22,4,Takedown,1,Bodylock,0,,Zuleyxa,Completed
255,938629,Akzhol MAKHMUDOV,Demeu ZHADRAYEV,04:27,0,To go behind,0,Arm drag,1,,Zuleyxa,Completed
256,938629,Demeu ZHADRAYEV,Akzhol MAKHMUDOV,03:59,0,To go behind,0,Arm drag,1,,Zuleyxa,Completed
257,938629,Akzhol MAKHMUDOV,Demeu ZHADRAYEV,03:41,5,Takedown,1,Headlock throw,0,,Zuleyxa,Completed
258,938629,Akzhol MAKHMUDOV,Demeu ZHADRAYEV,03:05,2,To go behind,1,Arm drag,0,,Zuleyxa,Completed
259,938629,Demeu ZHADRAYEV,Akzhol MAKHMUDOV,02:42,1,Protection zone,1,From passivity,0,,Zuleyxa,Completed
260,938629,Demeu ZHADRAYEV,Akzhol MAKHMUDOV,01:56,1,Protection zone,1,From passivity,0,,Zuleyxa,Completed
261,938629,Akzhol MAKHMUDOV,Demeu ZHADRAYEV,01:46,0,Takedown,0,To go behind,1,,Zuleyxa,Completed
262,938629,Akzhol MAKHMUDOV,Demeu ZHADRAYEV,01:33,1,Penalty,1,Penalty,0,,Zuleyxa,Completed
263,938629,Demeu ZHADRAYEV,Akzhol MAKHMUDOV,00:05,0,Takedown,0,Headlock throw,1,,Zuleyxa,Completed
264,948243,Shayan Hossein AFIFI,Akzhol MAKHMUDOV,05:35,0,Takedown,0,Arm throw,1,,Zuleyxa,Completed
265,948243,Shayan Hossein AFIFI,Akzhol MAKHMUDOV,04:43,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
266,948243,Shayan Hossein AFIFI,Akzhol MAKHMUDOV,04:26,0,Roll,0,Roll from parter,1,,Zuleyxa,Completed
267,948243,Akzhol MAKHMUDOV,Shayan Hossein AFIFI,04:22,2,Pin to parter,1,Pin to parter,0,,Zuleyxa,Completed
268,948243,Akzhol MAKHMUDOV,Shayan Hossein AFIFI,04:02,2,Takedown,1,Reverse lift,0,,Zuleyxa,Completed
269,948243,Akzhol MAKHMUDOV,Shayan Hossein AFIFI,03:54,2,Roll,1,Roll from parter,0,,Zuleyxa,Completed
270,948243,Akzhol MAKHMUDOV,Shayan Hossein AFIFI,03:50,2,Roll,1,Roll from parter,0,,Zuleyxa,Completed
271,948243,Akzhol MAKHMUDOV,Shayan Hossein AFIFI,03:44,2,Roll,1,Roll from parter,0,,Zuleyxa,Completed
272,948235,Akzhol MAKHMUDOV,Artsiom VALASKOVICH,04:39,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
273,948235,Akzhol MAKHMUDOV,Artsiom VALASKOVICH,04:17,4,Takedown,1,Bodylock,0,,Zuleyxa,Completed
274,948235,Akzhol MAKHMUDOV,Artsiom VALASKOVICH,04:12,2,Roll,1,Roll from parter,0,,Zuleyxa,Completed
275,948235,Akzhol MAKHMUDOV,Artsiom VALASKOVICH,02:16,2,Protection zone,1,From passivity,0,,Zuleyxa,Completed
276,948228,Akzhol MAKHMUDOV,Islam OPIEV,04:48,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
277,948228,Akzhol MAKHMUDOV,Islam OPIEV,03:24,0,To go behind,0,Arm drag,1,,Zuleyxa,Completed
278,948228,Islam OPIEV,Akzhol MAKHMUDOV,01:38,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
279,948228,Islam OPIEV,Akzhol MAKHMUDOV,01:09,0,Takedown,0,Bodylock,1,,Zuleyxa,Completed
280,948222,Yilana YILANA,Akzhol MAKHMUDOV,04:35,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
281,948222,Yilana YILANA,Akzhol MAKHMUDOV,04:23,0,Roll,0,Roll from parter,1,,Zuleyxa,Completed
282,948222,Akzhol MAKHMUDOV,Yilana YILANA,04:21,1,To go behind,1,Escape,0,,Zuleyxa,Completed
283,948222,Akzhol MAKHMUDOV,Yilana YILANA,04:13,2,Takedown,1,Bodylock,0,,Zuleyxa,Completed
284,948222,Akzhol MAKHMUDOV,Yilana YILANA,03:35,2,Takedown,1,Hip toss throw,0,,Zuleyxa,Completed
285,948222,Akzhol MAKHMUDOV,Yilana YILANA,02:25,2,To go behind,1,To go behind,0,,Zuleyxa,Completed
286,948222,Akzhol MAKHMUDOV,Yilana YILANA,02:24,2,Roll,1,Roll from parter,0,,Zuleyxa,Completed
287,948218,Kamal Ameer BEY,Akzhol MAKHMUDOV,04:21,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
288,948218,Kamal Ameer BEY,Akzhol MAKHMUDOV,04:14,0,Takedown,0,Bodylock,1,,Zuleyxa,Completed
289,948218,Akzhol MAKHMUDOV,Kamal Ameer BEY,04:09,2,Takedown,1,Reverse lift,0,,Zuleyxa,Completed
290,948218,Akzhol MAKHMUDOV,Kamal Ameer BEY,03:59,2,Penalty,1,Penalty,0,,Zuleyxa,Completed
291,948218,Akzhol MAKHMUDOV,Kamal Ameer BEY,03:48,4,Takedown,1,Arm throw,0,,Zuleyxa,Completed
292,948218,Akzhol MAKHMUDOV,Kamal Ameer BEY,02:41,0,Protection zone,0,From passivity,1,,Zuleyxa,Completed
293,962738,Akzhol MAKHMUDOV,Rabie K. A. KHALIL,05:19,1,Protection zone,1,From passivity,0,,Zuleyxa,Completed
294,962738,Akzhol MAKHMUDOV,Rabie K. A. KHALIL,04:48,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
295,962738,Akzhol MAKHMUDOV,Rabie K. A. KHALIL,04:33,4,Takedown,1,Reverse lift,0,,Zuleyxa,Completed
296,962738,Akzhol MAKHMUDOV,Rabie K. A. KHALIL,04:24,5,Takedown,1,Reverse lift,0,,Zuleyxa,Completed
297,962736,Akzhol MAKHMUDOV,Singh GURPREET,05:11,4,Takedown,1,Headlock throw,0,,Zuleyxa,Completed
298,962736,Akzhol MAKHMUDOV,Singh GURPREET,05:04,0,To go behind,0,Arm drag,1,,Zuleyxa,Completed
299,962736,Akzhol MAKHMUDOV,Singh GURPREET,04:48,0,Takedown,0,Arm throw,1,,Zuleyxa,Completed
300,962736,Singh GURPREET,Akzhol MAKHMUDOV,01:56,1,Protection zone,1,From passivity,0,,Zuleyxa,Completed
301,962736,Akzhol MAKHMUDOV,Singh GURPREET,01:00,0,Takedown,0,Bodylock,1,,Zuleyxa,Completed
302,962736,Akzhol MAKHMUDOV,Singh GURPREET,00:56,4,Takedown,1,Bodylock,0,,Zuleyxa,Completed
303,962736,Singh GURPREET,Akzhol MAKHMUDOV,00:22,1,Protection zone,1,From passivity,0,,Zuleyxa,Completed
304,962732,Shohei YABIKU,Akzhol MAKHMUDOV,05:28,0,Takedown,0,Arm spin,1,,Zuleyxa,Completed
305,962732,Akzhol MAKHMUDOV,Shohei YABIKU,05:26,1,Protection zone,1,From passivity,0,,Zuleyxa,Completed
306,962732,Akzhol MAKHMUDOV,Shohei YABIKU,04:57,1,Protection zone,1,From passivity,0,,Zuleyxa,Completed
307,962732,Akzhol MAKHMUDOV,Shohei YABIKU,04:36,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
308,962732,Akzhol MAKHMUDOV,Shohei YABIKU,04:16,2,Penalty,1,Penalty,0,,Zuleyxa,Completed
309,962732,Akzhol MAKHMUDOV,Shohei YABIKU,04:01,2,Takedown,1,Reverse lift,0,,Zuleyxa,Completed
310,962732,Shohei YABIKU,Akzhol MAKHMUDOV,03:54,2,Takedown,1,Front headlock throw,0,,Zuleyxa,Completed
311,962732,Akzhol MAKHMUDOV,Shohei YABIKU,03:49,0,Takedown,0,Arm spin,1,,Zuleyxa,Completed
312,962732,Akzhol MAKHMUDOV,Shohei YABIKU,02:40,0,To go behind,0,Arm drag,1,,Zuleyxa,Completed
313,962732,Shohei YABIKU,Akzhol MAKHMUDOV,00:17,1,Protection zone,1,From passivity,0,,Zuleyxa,Completed
314,972548,Aref Mozafar HABIBOLLAHI,Akzhol MAKHMUDOV,04:53,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
315,972548,Akzhol MAKHMUDOV,Aref Mozafar HABIBOLLAHI,02:21,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
316,972548,Akzhol MAKHMUDOV,Aref Mozafar HABIBOLLAHI,02:13,2,Roll,1,Roll from parter,0,,Zuleyxa,Completed
317,972548,Akzhol MAKHMUDOV,Aref Mozafar HABIBOLLAHI,02:04,4,Takedown,1,Bodylock,0,,Zuleyxa,Completed
318,972548,Akzhol MAKHMUDOV,Aref Mozafar HABIBOLLAHI,01:45,2,To go behind,0,Arm drag,1,,Zuleyxa,Completed
319,972546,Hyeonwoo KIM,Akzhol MAKHMUDOV,04:28,0,Takedown,0,Arm spin,1,,Zuleyxa,Completed
320,972546,Hyeonwoo KIM,Akzhol MAKHMUDOV,04:11,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
321,972546,Hyeonwoo KIM,Akzhol MAKHMUDOV,03:49,0,Roll,1,Gator roll,0,,Zuleyxa,Completed
322,972546,Akzhol MAKHMUDOV,Hyeonwoo KIM,03:37,1,Challange,1,Flag,0,1.0,Zuleyxa,Completed
323,972546,Hyeonwoo KIM,Akzhol MAKHMUDOV,02:44,0,Takedown,0,Arm spin,1,,Zuleyxa,Completed
324,972546,Hyeonwoo KIM,Akzhol MAKHMUDOV,02:19,0,Takedown,0,Arm spin,1,,Zuleyxa,Completed
325,972546,Akzhol MAKHMUDOV,Hyeonwoo KIM,02:02,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
326,972546,Akzhol MAKHMUDOV,Hyeonwoo KIM,01:56,2,Roll,1,Gator roll,0,,Zuleyxa,Completed
327,972543,Akzhol MAKHMUDOV,Maxat YEREZHEPOV,04:37,0,Takedown,0,Arm spin,1,,Zuleyxa,Completed
328,972543,Maxat YEREZHEPOV,Akzhol MAKHMUDOV,04:27,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
329,972543,Maxat YEREZHEPOV,Akzhol MAKHMUDOV,04:12,0,Takedown,0,Bodylock,1,,Zuleyxa,Completed
330,972543,Akzhol MAKHMUDOV,Maxat YEREZHEPOV,01:58,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
331,972543,Akzhol MAKHMUDOV,Maxat YEREZHEPOV,01:27,2,Takedown,1,Bodylock,0,,Zuleyxa,Completed
332,973813,Akzhol MAKHMUDOV,Tornike DZAMASHVILI,04:47,0,Takedown,0,Headlock throw,1,,Zuleyxa,Completed
333,973813,Tornike DZAMASHVILI,Akzhol MAKHMUDOV,04:26,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
334,973813,Akzhol MAKHMUDOV,Tornike DZAMASHVILI,01:52,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
335,973813,Akzhol MAKHMUDOV,Tornike DZAMASHVILI,01:29,0,Takedown,0,Reverse lift,1,,Zuleyxa,Completed
336,973813,Akzhol MAKHMUDOV,Tornike DZAMASHVILI,01:12,2,Roll,1,Gator roll,0,,Zuleyxa,Completed
337,973813,Akzhol MAKHMUDOV,Tornike DZAMASHVILI,01:01,1,Challange,1,Flag,0,1.0,Zuleyxa,Completed
338,973816,Akzhol MAKHMUDOV,Burhan AKBUDAK,05:06,4,Takedown,1,Arm throw,0,,Zuleyxa,Completed
339,973816,Burhan AKBUDAK,Akzhol MAKHMUDOV,04:44,1,Protection zone,1,From passivity,0,,Zuleyxa,Completed
340,973816,Akzhol MAKHMUDOV,Burhan AKBUDAK,04:15,0,Takedown,0,Headlock throw,1,,Zuleyxa,Completed
341,973816,Burhan AKBUDAK,Akzhol MAKHMUDOV,04:15,2,Takedown,1,Takedown,0,,Zuleyxa,Completed
342,973816,Akzhol MAKHMUDOV,Burhan AKBUDAK,02:42,1,Protection zone,1,From passivity,0,,Zuleyxa,Completed
343,973816,Burhan AKBUDAK,Akzhol MAKHMUDOV,02:18,0,To go behind,0,Arm drag,1,,Zuleyxa,Completed
344,973816,Burhan AKBUDAK,Akzhol MAKHMUDOV,00:03,1,Protection zone,1,From passivity,0,,Zuleyxa,Completed
345,973816,Burhan AKBUDAK,Akzhol MAKHMUDOV,00:01,1,Protection zone,1,From passivity,0,,Zuleyxa,Completed
346,973809,Akzhol MAKHMUDOV,Pejman Soltanmorad POSHTAM,04:46,0,To go behind,0,Arm drag,1,,Zuleyxa,Completed
347,973809,Akzhol MAKHMUDOV,Pejman Soltanmorad POSHTAM,04:26,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
348,973809,Akzhol MAKHMUDOV,Pejman Soltanmorad POSHTAM,04:11,4,Takedown,1,Front headlock throw,0,,Zuleyxa,Completed
349,973809,Akzhol MAKHMUDOV,Pejman Soltanmorad POSHTAM,04:04,4,Takedown,1,Front headlock throw,0,,Zuleyxa,Completed
350,979958,Joilson DE BRITO RAMOS JUNIOR,Akzhol MAKHMUDOV,04:35,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
351,979958,Joilson DE BRITO RAMOS JUNIOR,Akzhol MAKHMUDOV,04:19,0,Roll,0,Gator roll,1,,Zuleyxa,Completed
352,979958,Akzhol MAKHMUDOV,Joilson DE BRITO RAMOS JUNIOR,04:05,1,Protection zone,1,From passivity,0,,Zuleyxa,Completed
353,979958,Akzhol MAKHMUDOV,Joilson DE BRITO RAMOS JUNIOR,04:02,4,Takedown,1,Bodylock,0,,Zuleyxa,Completed
354,979958,Akzhol MAKHMUDOV,Joilson DE BRITO RAMOS JUNIOR,04:00,1,Challange,1,Flag,0,1.0,Zuleyxa,Completed
355,979958,Joilson DE BRITO RAMOS JUNIOR,Akzhol MAKHMUDOV,03:54,0,To go behind,0,Arm drag,1,,Zuleyxa,Completed
356,979958,Akzhol MAKHMUDOV,Joilson DE BRITO RAMOS JUNIOR,03:45,0,Takedown,0,Bodylock,1,,Zuleyxa,Completed
357,979958,Akzhol MAKHMUDOV,Joilson DE BRITO RAMOS JUNIOR,03:42,1,Protection zone,1,From passivity,0,,Zuleyxa,Completed
358,979958,Akzhol MAKHMUDOV,Joilson DE BRITO RAMOS JUNIOR,03:18,4,Takedown,1,Bodylock,0,,Zuleyxa,Completed
359,979946,Akzhol MAKHMUDOV,Emmanuel Alexis BENITEZ CASTRO,04:42,0,Takedown,0,Bodylock,1,,Zuleyxa,Completed
360,979946,Akzhol MAKHMUDOV,Emmanuel Alexis BENITEZ CASTRO,04:40,1,Protection zone,1,From passivity,0,,Zuleyxa,Completed
361,979946,Akzhol MAKHMUDOV,Emmanuel Alexis BENITEZ CASTRO,03:41,0,Takedown,0,Arm spin,1,,Zuleyxa,Completed
362,979946,Akzhol MAKHMUDOV,Emmanuel Alexis BENITEZ CASTRO,02:56,2,Takedown,1,Takedown,0,,Zuleyxa,Completed
363,979946,Akzhol MAKHMUDOV,Emmanuel Alexis BENITEZ CASTRO,01:49,1,Protection zone,1,From passivity,0,,Zuleyxa,Completed
364,979946,Akzhol MAKHMUDOV,Emmanuel Alexis BENITEZ CASTRO,01:08,2,To go behind,1,Arm drag,0,,Zuleyxa,Completed
365,979946,Akzhol MAKHMUDOV,Emmanuel Alexis BENITEZ CASTRO,00:57,2,Roll,1,Gator roll,0,,Zuleyxa,Completed
366,979940,Akzhol MAKHMUDOV,Yunus Emre BASAR,04:40,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
367,979940,Akzhol MAKHMUDOV,Yunus Emre BASAR,04:20,4,Takedown,1,Reverse lift,0,,Zuleyxa,Completed
368,979940,Yunus Emre BASAR,Akzhol MAKHMUDOV,04:08,5,Takedown,1,Bodylock,0,,Zuleyxa,Completed
369,979940,Akzhol MAKHMUDOV,Yunus Emre BASAR,03:40,2,To go behind,1,To go behind,0,,Zuleyxa,Completed
370,979940,Yunus Emre BASAR,Akzhol MAKHMUDOV,03:21,0,Takedown,0,Bodylock,1,,Zuleyxa,Completed
371,979940,Akzhol MAKHMUDOV,Yunus Emre BASAR,03:20,0,To go behind,1,To go behind,0,,Zuleyxa,Completed
372,979940,Yunus Emre BASAR,Akzhol MAKHMUDOV,03:10,1,Challange,1,Flag,0,1.0,Zuleyxa,Completed
373,979940,Akzhol MAKHMUDOV,Yunus Emre BASAR,02:20,2,Takedown,1,Takedown,0,,Zuleyxa,Completed
374,979937,Hyeonwoo KIM,Akzhol MAKHMUDOV,04:37,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
375,979937,Hyeonwoo KIM,Akzhol MAKHMUDOV,02:50,0,Takedown,0,Arm spin,1,,Zuleyxa,Completed
376,979937,Hyeonwoo KIM,Akzhol MAKHMUDOV,02:32,0,Takedown,0,Arm spin,1,,Zuleyxa,Completed
377,979937,Akzhol MAKHMUDOV,Hyeonwoo KIM,02:15,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
378,979937,Akzhol MAKHMUDOV,Hyeonwoo KIM,01:51,2,Roll,1,Gator roll,0,,Zuleyxa,Completed
379,979937,Akzhol MAKHMUDOV,Hyeonwoo KIM,01:42,1,Challange,1,Flag,0,1.0,Zuleyxa,Completed
380,979928,Akzhol MAKHMUDOV,Zoltan LEVAI,04:45,4,Takedown,1,Headlock throw,0,,Zuleyxa,Completed
381,979928,Akzhol MAKHMUDOV,Zoltan LEVAI,04:00,4,Takedown,1,Front headlock throw,0,,Zuleyxa,Completed
382,983668,Akzhol MAKHMUDOV,Jeyhun OVEZDURDYYEV,05:29,0,Takedown,0,Arm spin,1,,Zuleyxa,Completed
383,983668,Akzhol MAKHMUDOV,Jeyhun OVEZDURDYYEV,05:12,2,Takedown,1,Takedown,0,,Zuleyxa,Completed
384,983668,Akzhol MAKHMUDOV,Jeyhun OVEZDURDYYEV,04:56,5,Takedown,1,Arm spin,0,,Zuleyxa,Completed
385,983668,Akzhol MAKHMUDOV,Jeyhun OVEZDURDYYEV,03:53,2,To go behind,1,Arm drag,0,,Zuleyxa,Completed
386,983666,Akzhol MAKHMUDOV,Kodai SAKURABA,05:48,2,To go behind,1,To go behind,0,,Zuleyxa,Completed
387,983666,Akzhol MAKHMUDOV,Kodai SAKURABA,05:43,2,Roll,1,Roll from parter,0,,Zuleyxa,Completed
388,983666,Akzhol MAKHMUDOV,Kodai SAKURABA,04:26,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
389,983666,Akzhol MAKHMUDOV,Kodai SAKURABA,04:16,2,Roll,1,Roll from parter,0,,Zuleyxa,Completed
390,983666,Kodai SAKURABA,Akzhol MAKHMUDOV,04:12,1,To go behind,1,Escape,0,,Zuleyxa,Completed
391,983666,Akzhol MAKHMUDOV,Kodai SAKURABA,03:24,2,To go behind,1,Arm drag,0,,Zuleyxa,Completed
392,992036,Akzhol MAKHMUDOV,Per Anders KURE,05:00,0,Takedown,0,Arm throw,1,,Zuleyxa,Completed
393,992036,Per Anders KURE,Akzhol MAKHMUDOV,04:36,1,Passivity,1,From passivity,0,,Zuleyxa,Completed
394,992036,Per Anders KURE,Akzhol MAKHMUDOV,04:18,2,Takedown,1,Bodylock,0,,Zuleyxa,Completed
395,992036,Akzhol MAKHMUDOV,Per Anders KURE,03:50,4,Takedown,1,Front headlock throw,0,,Zuleyxa,Completed
396,992024,Akzhol MAKHMUDOV,Mohamed Ehab Mohamed Zahab KHALIL,04:45,2,To go behind,1,To go behind,0,,Zuleyxa,Completed
